Building Name ESP;Building Name ING;Current Level;Goal Level;Total Fps;Owner Investment;P1 Reward;P2 Reward;P3 Reward;P4 Reward;P5 Reward;P1 Reward (Arc Level 80);P2 Reward (Arc Level 80);P3 Reward (Arc Level 80);P4 Reward (Arc Level 80);P5 Reward (Arc Level 80)
Estatua De Zeus;Statue Of Zeus;21;22;686;229;140;70;25;5;0;266;133;48;10;0
Estatua De Zeus;Statue Of Zeus;22;23;704;227;145;75;25;5;0;276;143;48;10;0
Estatua De Zeus;Statue Of Zeus;23;24;721;216;155;80;25;5;0;295;152;48;10;0
Estatua De Zeus;Statue Of Zeus;24;25;739;225;160;80;25;5;0;304;152;48;10;0
Estatua De Zeus;Statue Of Zeus;25;26;758;197;170;85;30;10;0;323;162;57;19;0
Estatua De Zeus;Statue Of Zeus;26;27;777;188;180;90;30;10;0;342;171;57;19;0
Estatua De Zeus;Statue Of Zeus;27;28;796;187;185;95;30;10;0;352;181;57;19;0
Estatua De Zeus;Statue Of Zeus;28;29;816;169;195;100;35;10;0;371;190;67;19;0
Estatua De Zeus;Statue Of Zeus;29;30;836;180;200;100;35;10;0;380;190;67;19;0
Estatua De Zeus;Statue Of Zeus;30;31;857;172;210;105;35;10;0;399;200;67;19;0
Estatua De Zeus;Statue Of Zeus;31;32;879;166;220;110;35;10;0;418;209;67;19;0
Estatua De Zeus;Statue Of Zeus;32;33;900;158;225;115;40;10;0;428;219;76;19;0
Estatua De Zeus;Statue Of Zeus;33;34;923;153;235;120;40;10;0;447;228;76;19;0
Estatua De Zeus;Statue Of Zeus;34;35;946;147;245;125;40;10;0;466;238;76;19;0
Estatua De Zeus;Statue Of Zeus;35;36;970;162;250;125;40;10;0;475;238;76;19;0
Estatua De Zeus;Statue Of Zeus;36;37;994;148;260;130;45;10;0;494;247;86;19;0
Estatua De Zeus;Statue Of Zeus;37;38;1019;144;270;135;45;10;0;513;257;86;19;0
Estatua De Zeus;Statue Of Zeus;38;39;1044;150;275;140;45;10;0;523;266;86;19;0
Estatua De Zeus;Statue Of Zeus;39;40;1070;118;285;145;50;15;5;542;276;95;29;10
Estatua De Zeus;Statue Of Zeus;40;41;1097;117;295;150;50;15;5;561;285;95;29;10
Estatua De Zeus;Statue Of Zeus;41;42;1124;135;300;150;50;15;5;570;285;95;29;10
Estatua De Zeus;Statue Of Zeus;42;43;1153;135;310;155;50;15;5;589;295;95;29;10
Estatua De Zeus;Statue Of Zeus;43;44;1181;125;320;160;55;15;5;608;304;105;29;10
Estatua De Zeus;Statue Of Zeus;44;45;1211;126;330;165;55;15;5;627;314;105;29;10
Estatua De Zeus;Statue Of Zeus;45;46;1241;128;340;170;55;15;5;646;323;105;29;10
Estatua De Zeus;Statue Of Zeus;46;47;1272;130;345;175;60;15;5;656;333;114;29;10
Estatua De Zeus;Statue Of Zeus;47;48;1304;134;355;180;60;15;5;675;342;114;29;10
Estatua De Zeus;Statue Of Zeus;48;49;1336;137;365;185;60;15;5;694;352;114;29;10
Estatua De Zeus;Statue Of Zeus;49;50;1370;133;375;190;65;15;5;713;361;124;29;10
Estatua De Zeus;Statue Of Zeus;50;51;1404;158;380;190;65;15;5;722;361;124;29;10
Estatua De Zeus;Statue Of Zeus;51;52;1439;164;390;195;65;15;5;741;371;124;29;10
Estatua De Zeus;Statue Of Zeus;52;53;1475;172;400;200;65;15;5;760;380;124;29;10
Estatua De Zeus;Statue Of Zeus;53;54;1512;162;410;205;70;20;5;779;390;133;38;10
Estatua De Zeus;Statue Of Zeus;54;55;1550;172;420;210;70;20;5;798;399;133;38;10
Estatua De Zeus;Statue Of Zeus;55;56;1589;182;430;215;70;20;5;817;409;133;38;10
Estatua De Zeus;Statue Of Zeus;56;57;1628;183;440;220;75;20;5;836;418;143;38;10
Estatua De Zeus;Statue Of Zeus;57;58;1669;204;445;225;75;20;5;846;428;143;38;10
Estatua De Zeus;Statue Of Zeus;58;59;1711;218;455;230;75;20;5;865;437;143;38;10
Estatua De Zeus;Statue Of Zeus;59;60;1753;222;465;235;80;20;5;884;447;152;38;10
Estatua De Zeus;Statue Of Zeus;60;61;1797;238;475;240;80;20;5;903;456;152;38;10
Estatua De Zeus;Statue Of Zeus;61;62;1842;254;485;245;80;20;5;922;466;152;38;10
Estatua De Zeus;Statue Of Zeus;62;63;1888;262;495;250;85;20;5;941;475;162;38;10
Estatua De Zeus;Statue Of Zeus;63;64;1935;280;505;255;85;20;5;960;485;162;38;10
Estatua De Zeus;Statue Of Zeus;64;65;1984;320;510;255;85;20;5;969;485;162;38;10
Estatua De Zeus;Statue Of Zeus;65;66;2033;341;520;260;85;20;5;988;494;162;38;10
Estatua De Zeus;Statue Of Zeus;66;67;2084;344;530;265;90;25;5;1007;504;171;48;10
Estatua De Zeus;Statue Of Zeus;67;68;2136;368;540;270;90;25;5;1026;513;171;48;10
Estatua De Zeus;Statue Of Zeus;68;69;2190;393;550;275;90;25;5;1045;523;171;48;10
Estatua De Zeus;Statue Of Zeus;69;70;2244;409;560;280;95;25;5;1064;532;181;48;10
Estatua De Zeus;Statue Of Zeus;70;71;2300;436;570;285;95;25;5;1083;542;181;48;10
Estatua De Zeus;Statue Of Zeus;71;72;2358;466;580;290;95;25;5;1102;551;181;48;10
Estatua De Zeus;Statue Of Zeus;72;73;2417;487;590;295;100;25;5;1121;561;190;48;10
Estatua De Zeus;Statue Of Zeus;73;74;2477;519;600;300;100;25;5;1140;570;190;48;10
Estatua De Zeus;Statue Of Zeus;74;75;2539;552;610;305;100;25;5;1159;580;190;48;10
Estatua De Zeus;Statue Of Zeus;75;76;2603;578;620;310;105;25;5;1178;589;200;48;10
Estatua De Zeus;Statue Of Zeus;76;77;2668;614;630;315;105;25;5;1197;599;200;48;10
Estatua De Zeus;Statue Of Zeus;77;78;2734;652;640;320;105;25;5;1216;608;200;48;10
Estatua De Zeus;Statue Of Zeus;78;79;2803;674;650;325;110;30;5;1235;618;209;57;10
Estatua De Zeus;Statue Of Zeus;79;80;2873;716;660;330;110;30;5;1254;627;209;57;10
Estatua De Zeus;Statue Of Zeus;80;81;2945;759;670;335;110;30;5;1273;637;209;57;10
Estatua De Zeus;Statue Of Zeus;81;82;3018;794;680;340;115;30;5;1292;646;219;57;10
Estatua De Zeus;Statue Of Zeus;82;83;3094;841;690;345;115;30;5;1311;656;219;57;10
Estatua De Zeus;Statue Of Zeus;83;84;3171;890;700;350;115;30;5;1330;665;219;57;10
Estatua De Zeus;Statue Of Zeus;84;85;3250;931;710;355;120;30;5;1349;675;228;57;10
Estatua De Zeus;Statue Of Zeus;85;86;3332;985;720;360;120;30;5;1368;684;228;57;10
Estatua De Zeus;Statue Of Zeus;86;87;3415;1039;730;365;120;30;5;1387;694;228;57;10
Estatua De Zeus;Statue Of Zeus;87;88;3500;1086;740;370;125;30;5;1406;703;238;57;10
Estatua De Zeus;Statue Of Zeus;88;89;3588;1145;750;375;125;30;5;1425;713;238;57;10
Estatua De Zeus;Statue Of Zeus;89;90;3677;1206;760;380;125;30;5;1444;722;238;57;10
Estatua De Zeus;Statue Of Zeus;90;91;3769;1250;770;385;130;35;5;1463;732;247;67;10
Estatua De Zeus;Statue Of Zeus;91;92;3864;1317;780;390;130;35;5;1482;741;247;67;10
Estatua De Zeus;Statue Of Zeus;92;93;3960;1384;790;395;130;35;5;1501;751;247;67;10
Estatua De Zeus;Statue Of Zeus;93;94;4059;1445;800;400;135;35;5;1520;760;257;67;10
Estatua De Zeus;Statue Of Zeus;94;95;4161;1518;810;405;135;35;5;1539;770;257;67;10
Estatua De Zeus;Statue Of Zeus;95;96;4265;1594;820;410;135;35;5;1558;779;257;67;10
Estatua De Zeus;Statue Of Zeus;96;97;4371;1662;830;415;140;35;5;1577;789;266;67;10
Estatua De Zeus;Statue Of Zeus;97;98;4480;1743;840;420;140;35;5;1596;798;266;67;10
Estatua De Zeus;Statue Of Zeus;98;99;4592;1826;850;425;140;35;5;1615;808;266;67;10
Estatua De Zeus;Statue Of Zeus;99;100;4707;1903;860;430;145;35;5;1634;817;276;67;10
Estatua De Zeus;Statue Of Zeus;100;101;4825;1992;870;435;145;35;5;1653;827;276;67;10
Estatua De Zeus;Statue Of Zeus;101;102;4945;2084;880;440;145;35;5;1672;836;276;67;10
Estatua De Zeus;Statue Of Zeus;102;103;5069;2152;890;445;150;40;10;1691;846;285;76;19
Estatua De Zeus;Statue Of Zeus;103;104;5196;2231;905;455;150;40;10;1720;865;285;76;19
Estatua De Zeus;Statue Of Zeus;104;105;5326;2323;915;460;155;40;10;1739;874;295;76;19
Estatua De Zeus;Statue Of Zeus;105;106;5459;2427;925;465;155;40;10;1758;884;295;76;19
Estatua De Zeus;Statue Of Zeus;106;107;5595;2535;935;470;155;40;10;1777;893;295;76;19
Estatua De Zeus;Statue Of Zeus;107;108;5735;2637;945;475;160;40;10;1796;903;304;76;19
Estatua De Zeus;Statue Of Zeus;108;109;5879;2753;955;480;160;40;10;1815;912;304;76;19
Estatua De Zeus;Statue Of Zeus;109;110;6025;2870;965;485;160;40;10;1834;922;304;76;19
Estatua De Zeus;Statue Of Zeus;110;111;6176;2983;975;490;165;40;10;1853;931;314;76;19
Estatua De Zeus;Statue Of Zeus;111;112;6331;3109;985;495;165;40;10;1872;941;314;76;19
Estatua De Zeus;Statue Of Zeus;112;113;6489;3239;995;500;165;40;10;1891;950;314;76;19
Estatua De Zeus;Statue Of Zeus;113;114;6651;3344;1010;505;170;45;10;1919;960;323;86;19
Estatua De Zeus;Statue Of Zeus;114;115;6817;3482;1020;510;170;45;10;1938;969;323;86;19
Estatua De Zeus;Statue Of Zeus;115;116;6988;3624;1030;515;170;45;10;1957;979;323;86;19
Estatua De Zeus;Statue Of Zeus;116;117;7162;3760;1040;520;175;45;10;1976;988;333;86;19
Estatua De Zeus;Statue Of Zeus;117;118;7341;3910;1050;525;175;45;10;1995;998;333;86;19
Estatua De Zeus;Statue Of Zeus;118;119;7525;4066;1060;530;175;45;10;2014;1007;333;86;19
Estatua De Zeus;Statue Of Zeus;119;120;7713;4216;1070;535;180;45;10;2033;1017;342;86;19
Estatua De Zeus;Statue Of Zeus;120;121;7906;4361;1085;545;180;45;10;2062;1036;342;86;19
Estatua De Zeus;Statue Of Zeus;121;122;8103;4520;1095;550;185;45;10;2081;1045;352;86;19
Estatua De Zeus;Statue Of Zeus;122;123;8306;4694;1105;555;185;45;10;2100;1055;352;86;19
Estatua De Zeus;Statue Of Zeus;123;124;8514;4874;1115;560;185;45;10;2119;1064;352;86;19
Estatua De Zeus;Statue Of Zeus;124;125;8726;5039;1125;565;190;50;10;2138;1074;361;95;19
Estatua De Zeus;Statue Of Zeus;125;126;8945;5230;1135;570;190;50;10;2157;1083;361;95;19
Estatua De Zeus;Statue Of Zeus;126;127;9168;5415;1150;575;190;50;10;2185;1093;361;95;19
Estatua De Zeus;Statue Of Zeus;127;128;9397;5606;1160;580;195;50;10;2204;1102;371;95;19
Estatua De Zeus;Statue Of Zeus;128;129;9632;5812;1170;585;195;50;10;2223;1112;371;95;19
Estatua De Zeus;Statue Of Zeus;129;130;9873;6025;1180;590;195;50;10;2242;1121;371;95;19
Estatua De Zeus;Statue Of Zeus;130;131;10120;6234;1190;595;200;50;10;2261;1131;380;95;19
Estatua De Zeus;Statue Of Zeus;131;132;10373;6459;1200;600;200;50;10;2280;1140;380;95;19
Estatua De Zeus;Statue Of Zeus;132;133;10632;6660;1215;610;205;50;10;2309;1159;390;95;19
Estatua De Zeus;Statue Of Zeus;133;134;10898;6897;1225;615;205;50;10;2328;1169;390;95;19
Estatua De Zeus;Statue Of Zeus;134;135;11171;7142;1235;620;205;50;10;2347;1178;390;95;19
Estatua De Zeus;Statue Of Zeus;135;136;11450;7373;1245;625;210;55;10;2366;1188;399;105;19
Estatua De Zeus;Statue Of Zeus;136;137;11736;7631;1255;630;210;55;10;2385;1197;399;105;19
Estatua De Zeus;Statue Of Zeus;137;138;12029;7886;1270;635;210;55;10;2413;1207;399;105;19
Estatua De Zeus;Statue Of Zeus;138;139;12330;8149;1280;640;215;55;10;2432;1216;409;105;19
Estatua De Zeus;Statue Of Zeus;139;140;12638;8428;1290;645;215;55;10;2451;1226;409;105;19
Estatua De Zeus;Statue Of Zeus;140;141;12954;8716;1300;650;215;55;10;2470;1235;409;105;19
Estatua De Zeus;Statue Of Zeus;141;142;13278;9002;1310;655;220;55;10;2489;1245;418;105;19
Estatua De Zeus;Statue Of Zeus;142;143;13610;9286;1325;665;220;55;10;2518;1264;418;105;19
Estatua De Zeus;Statue Of Zeus;143;144;13950;9588;1335;670;225;55;10;2537;1273;428;105;19
Estatua De Zeus;Statue Of Zeus;144;145;14299;9908;1345;675;225;55;10;2556;1283;428;105;19
Estatua De Zeus;Statue Of Zeus;145;146;14657;10238;1355;680;225;55;10;2575;1292;428;105;19
Estatua De Zeus;Statue Of Zeus;146;147;15023;10548;1370;685;230;60;10;2603;1302;437;114;19
Estatua De Zeus;Statue Of Zeus;147;148;15398;10895;1380;690;230;60;10;2622;1311;437;114;19
Estatua De Zeus;Statue Of Zeus;148;149;15783;11251;1390;695;230;60;10;2641;1321;437;114;19
Estatua De Zeus;Statue Of Zeus;149;150;16178;11608;1400;700;235;60;10;2660;1330;447;114;19
Estatua De Zeus;Statue Of Zeus;150;151;16582;11964;1415;710;235;60;10;2689;1349;447;114;19
Estatua De Zeus;Statue Of Zeus;151;152;16997;12341;1425;715;240;60;10;2708;1359;456;114;19
Estatua De Zeus;Statue Of Zeus;152;153;17422;12738;1435;720;240;60;10;2727;1368;456;114;19
Estatua De Zeus;Statue Of Zeus;153;154;17857;13144;1445;725;240;60;10;2746;1378;456;114;19
Estatua De Zeus;Statue Of Zeus;154;155;18304;13544;1460;730;245;60;10;2774;1387;466;114;19
Estatua De Zeus;Statue Of Zeus;155;156;18761;13972;1470;735;245;60;10;2793;1397;466;114;19
Estatua De Zeus;Statue Of Zeus;156;157;19230;14413;1480;740;245;60;10;2812;1406;466;114;19
Estatua De Zeus;Statue Of Zeus;157;158;19711;14836;1490;745;250;65;15;2831;1416;475;124;29
Estatua De Zeus;Statue Of Zeus;158;159;20204;15281;1505;755;250;65;15;2860;1435;475;124;29
Estatua De Zeus;Statue Of Zeus;159;160;20709;15748;1515;760;255;65;15;2879;1444;485;124;29
Estatua De Zeus;Statue Of Zeus;160;161;21227;16237;1525;765;255;65;15;2898;1454;485;124;29
Estatua De Zeus;Statue Of Zeus;161;162;21757;16730;1540;770;255;65;15;2926;1463;485;124;29
Estatua De Zeus;Statue Of Zeus;162;163;22301;17236;1550;775;260;65;15;2945;1473;494;124;29
Estatua De Zeus;Statue Of Zeus;163;164;22859;17766;1560;780;260;65;15;2964;1482;494;124;29
Estatua De Zeus;Statue Of Zeus;164;165;23430;18308;1570;785;260;65;15;2983;1492;494;124;29
Estatua De Zeus;Statue Of Zeus;165;166;24016;18836;1585;795;265;65;15;3012;1511;504;124;29
Estatua De Zeus;Statue Of Zeus;166;167;24616;19408;1595;800;265;65;15;3031;1520;504;124;29
Estatua De Zeus;Statue Of Zeus;167;168;25232;19977;1605;805;270;70;15;3050;1530;513;133;29
Estatua De Zeus;Statue Of Zeus;168;169;25863;20571;1620;810;270;70;15;3078;1539;513;133;29
Estatua De Zeus;Statue Of Zeus;169;170;26509;21188;1630;815;270;70;15;3097;1549;513;133;29
Estatua De Zeus;Statue Of Zeus;170;171;27172;21813;1640;820;275;70;15;3116;1558;523;133;29
Estatua De Zeus;Statue Of Zeus;171;172;27851;22444;1655;830;275;70;15;3145;1577;523;133;29
Estatua De Zeus;Statue Of Zeus;172;173;28547;23102;1665;835;280;70;15;3164;1587;532;133;29
Estatua De Zeus;Statue Of Zeus;173;174;29261;23788;1675;840;280;70;15;3183;1596;532;133;29
Estatua De Zeus;Statue Of Zeus;174;175;29993;24482;1690;845;280;70;15;3211;1606;532;133;29
Estatua De Zeus;Statue Of Zeus;175;176;30742;25193;1700;850;285;70;15;3230;1615;542;133;29
Estatua De Zeus;Statue Of Zeus;176;177;31511;25933;1710;855;285;70;15;3249;1625;542;133;29
Estatua De Zeus;Statue Of Zeus;177;178;32299;26654;1725;865;290;75;15;3278;1644;551;143;29
Estatua De Zeus;Statue Of Zeus;178;179;33106;27433;1735;870;290;75;15;3297;1653;551;143;29
Estatua De Zeus;Statue Of Zeus;179;180;33934;28232;1745;875;290;75;15;3316;1663;551;143;29
Estatua De Zeus;Statue Of Zeus;180;181;34782;29033;1760;880;295;75;15;3344;1672;561;143;29
Estatua De Zeus;Statue Of Zeus;181;182;35652;29874;1770;885;295;75;15;3363;1682;561;143;29
Estatua De Zeus;Statue Of Zeus;182;183;36543;30737;1780;890;295;75;15;3382;1691;561;143;29
Estatua De Zeus;Statue Of Zeus;183;184;37457;31613;1790;895;300;75;15;3401;1701;570;143;29
Estatua De Zeus;Statue Of Zeus;184;185;38393;32501;1805;905;300;75;15;3430;1720;570;143;29
Estatua De Zeus;Statue Of Zeus;185;186;39353;33423;1815;910;305;75;15;3449;1729;580;143;29
Flying Island;Flying Island;0;1;100;71;10;5;0;0;0;19;10;0;0;0
Flying Island;Flying Island;1;2;140;82;15;10;5;0;0;29;19;10;0;0
Flying Island;Flying Island;2;3;280;184;30;15;5;0;0;57;29;10;0;0
Flying Island;Flying Island;3;4;400;276;40;20;5;0;0;76;38;10;0;0
Flying Island;Flying Island;4;5;560;360;60;30;10;5;0;114;57;19;10;0
Flying Island;Flying Island;5;6;700;471;70;35;10;5;0;133;67;19;10;0
Flying Island;Flying Island;6;7;850;554;90;45;15;5;0;171;86;29;10;0
Flying Island;Flying Island;7;8;1020;667;105;55;20;5;0;200;105;38;10;0
Flying Island;Flying Island;8;9;1180;790;120;60;20;5;0;228;114;38;10;0
Flying Island;Flying Island;9;10;1350;902;135;70;25;5;0;257;133;48;10;0
Flying Island;Flying Island;10;11;1384;879;155;80;25;5;0;295;152;48;10;0
Flying Island;Flying Island;11;12;1419;858;170;85;30;10;0;323;162;57;19;0
Flying Island;Flying Island;12;13;1454;836;190;95;30;10;0;361;181;57;19;0
Flying Island;Flying Island;13;14;1491;806;210;105;35;10;0;399;200;67;19;0
Flying Island;Flying Island;14;15;1528;786;225;115;40;10;0;428;219;76;19;0
Flying Island;Flying Island;15;16;1566;767;245;125;40;10;0;466;238;76;19;0
Flying Island;Flying Island;16;17;1605;739;265;135;45;10;0;504;257;86;19;0
Flying Island;Flying Island;17;18;1645;693;285;145;50;15;5;542;276;95;29;10
Flying Island;Flying Island;18;19;1686;677;305;155;50;15;5;580;295;95;29;10
Flying Island;Flying Island;19;20;1729;653;325;165;55;15;5;618;314;105;29;10
Flying Island;Flying Island;20;21;1772;659;340;170;55;15;5;646;323;105;29;10
Flying Island;Flying Island;21;22;1816;637;360;180;60;15;5;684;342;114;29;10
Flying Island;Flying Island;22;23;1861;615;380;190;65;15;5;722;361;124;29;10
Flying Island;Flying Island;23;24;1908;567;405;205;70;20;5;770;390;133;38;10
Flying Island;Flying Island;24;25;1956;558;425;215;70;20;5;808;409;133;38;10
Flying Island;Flying Island;25;26;2005;540;445;225;75;20;5;846;428;143;38;10
Flying Island;Flying Island;26;27;2055;524;465;235;80;20;5;884;447;152;38;10
Flying Island;Flying Island;27;28;2106;518;485;245;80;20;5;922;466;152;38;10
Flying Island;Flying Island;28;29;2159;504;505;255;85;20;5;960;485;162;38;10
Flying Island;Flying Island;29;30;2213;473;530;265;90;25;5;1007;504;171;48;10
Flying Island;Flying Island;30;31;2268;471;550;275;90;25;5;1045;523;171;48;10
Flying Island;Flying Island;31;32;2325;461;570;285;95;25;5;1083;542;181;48;10
Flying Island;Flying Island;32;33;2383;434;595;300;100;25;5;1131;570;190;48;10
Flying Island;Flying Island;33;34;2442;426;615;310;105;25;5;1169;589;200;48;10
Flying Island;Flying Island;34;35;2503;430;635;320;105;25;5;1207;608;200;48;10
Flying Island;Flying Island;35;36;2566;409;660;330;110;30;5;1254;627;209;57;10
Flying Island;Flying Island;36;37;2630;406;680;340;115;30;5;1292;646;219;57;10
Flying Island;Flying Island;37;38;2696;386;705;355;120;30;5;1340;675;228;57;10
Flying Island;Flying Island;38;39;2763;396;725;365;120;30;5;1378;694;228;57;10
Flying Island;Flying Island;39;40;2832;389;750;375;125;30;5;1425;713;238;57;10
Flying Island;Flying Island;40;41;2903;384;770;385;130;35;5;1463;732;247;67;10
Flying Island;Flying Island;41;42;2976;371;795;400;135;35;5;1511;760;257;67;10
Flying Island;Flying Island;42;43;3050;379;820;410;135;35;5;1558;779;257;67;10
Flying Island;Flying Island;43;44;3126;389;840;420;140;35;5;1596;798;266;67;10
Flying Island;Flying Island;44;45;3204;380;865;435;145;35;5;1644;827;276;67;10
Flying Island;Flying Island;45;46;3284;367;890;445;150;40;10;1691;846;285;76;19
Flying Island;Flying Island;46;47;3367;393;910;455;150;40;10;1729;865;285;76;19
Flying Island;Flying Island;47;48;3451;391;935;470;155;40;10;1777;893;295;76;19
Flying Island;Flying Island;48;49;3537;402;960;480;160;40;10;1824;912;304;76;19
Flying Island;Flying Island;49;50;3625;423;980;490;165;40;10;1862;931;314;76;19
Flying Island;Flying Island;50;51;3716;418;1005;505;170;45;10;1910;960;323;86;19
Flying Island;Flying Island;51;52;3809;445;1030;515;170;45;10;1957;979;323;86;19
Flying Island;Flying Island;52;53;3904;454;1055;530;175;45;10;2005;1007;333;86;19
Flying Island;Flying Island;53;54;4002;477;1080;540;180;45;10;2052;1026;342;86;19
Flying Island;Flying Island;54;55;4102;510;1100;550;185;45;10;2090;1045;352;86;19
Flying Island;Flying Island;55;56;4204;517;1125;565;190;50;10;2138;1074;361;95;19
Flying Island;Flying Island;56;57;4309;556;1150;575;190;50;10;2185;1093;361;95;19
Flying Island;Flying Island;57;58;4417;578;1175;590;195;50;10;2233;1121;371;95;19
Flying Island;Flying Island;58;59;4527;613;1200;600;200;50;10;2280;1140;380;95;19
Flying Island;Flying Island;59;60;4641;640;1225;615;205;50;10;2328;1169;390;95;19
Flying Island;Flying Island;60;61;4757;671;1250;625;210;55;10;2375;1188;399;105;19
Flying Island;Flying Island;61;62;4876;704;1275;640;215;55;10;2423;1216;409;105;19
Flying Island;Flying Island;62;63;4997;759;1300;650;215;55;10;2470;1235;409;105;19
Flying Island;Flying Island;63;64;5122;798;1325;665;220;55;10;2518;1264;418;105;19
Flying Island;Flying Island;64;65;5250;850;1350;675;225;55;10;2565;1283;428;105;19
Flying Island;Flying Island;65;66;5382;888;1375;690;230;60;10;2613;1311;437;114;19
Flying Island;Flying Island;66;67;5516;946;1400;700;235;60;10;2660;1330;447;114;19
Flying Island;Flying Island;67;68;5654;998;1425;715;240;60;10;2708;1359;456;114;19
Flying Island;Flying Island;68;69;5795;1073;1450;725;240;60;10;2755;1378;456;114;19
Flying Island;Flying Island;69;70;5940;1132;1475;740;245;60;10;2803;1406;466;114;19
Flying Island;Flying Island;70;71;6089;1186;1500;750;250;65;15;2850;1425;475;124;29
Flying Island;Flying Island;71;72;6241;1251;1525;765;255;65;15;2898;1454;485;124;29
Flying Island;Flying Island;72;73;6397;1332;1550;775;260;65;15;2945;1473;494;124;29
Flying Island;Flying Island;73;74;6557;1406;1575;790;265;65;15;2993;1501;504;124;29
Flying Island;Flying Island;74;75;6721;1504;1600;800;265;65;15;3040;1520;504;124;29
Flying Island;Flying Island;75;76;6889;1568;1630;815;270;70;15;3097;1549;513;133;29
Flying Island;Flying Island;76;77;7061;1654;1655;830;275;70;15;3145;1577;523;133;29
Flying Island;Flying Island;77;78;7237;1755;1680;840;280;70;15;3192;1596;532;133;29
Flying Island;Flying Island;78;79;7418;1849;1705;855;285;70;15;3240;1625;542;133;29
Flying Island;Flying Island;79;80;7604;1950;1730;865;290;75;15;3287;1644;551;143;29
Flying Island;Flying Island;80;81;7794;2045;1760;880;295;75;15;3344;1672;561;143;29
Flying Island;Flying Island;81;82;7989;2154;1785;895;300;75;15;3392;1701;570;143;29
Flying Island;Flying Island;82;83;8188;2287;1810;905;300;75;15;3439;1720;570;143;29
Flying Island;Flying Island;83;84;8393;2406;1835;920;305;75;15;3487;1748;580;143;29
Flying Island;Flying Island;84;85;8603;2512;1865;935;310;80;15;3544;1777;589;152;29
Flying Island;Flying Island;85;86;8818;2651;1890;945;315;80;15;3591;1796;599;152;29
Flying Island;Flying Island;86;87;9038;2786;1915;960;320;80;15;3639;1824;608;152;29
Flying Island;Flying Island;87;88;9264;2916;1945;975;325;80;15;3696;1853;618;152;29
Flying Island;Flying Island;88;89;9496;3063;1970;985;330;85;15;3743;1872;627;162;29
Flying Island;Flying Island;89;90;9733;3214;1995;1000;335;85;15;3791;1900;637;162;29
Flying Island;Flying Island;90;91;9977;3363;2025;1015;340;85;15;3848;1929;646;162;29
Flying Island;Flying Island;91;92;10226;3546;2050;1025;340;85;15;3895;1948;646;162;29
Flying Island;Flying Island;92;93;10482;3716;2075;1040;345;85;15;3943;1976;656;162;29
Flying Island;Flying Island;93;94;10744;3865;2105;1055;350;90;20;4000;2005;665;171;38
Flying Island;Flying Island;94;95;11012;4057;2130;1065;355;90;20;4047;2024;675;171;38
Flying Island;Flying Island;95;96;11288;4239;2160;1080;360;90;20;4104;2052;684;171;38
Flying Island;Flying Island;96;97;11570;4434;2185;1095;365;90;20;4152;2081;694;171;38
